Variables,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,PX_OPEN,PX_LOW,PX_HIGH,EQY_WEIGHTED_AVG_PX,VWAP_VOLUME,VWAP_TURNOVER,VWAP_NUM_TRADES,NEWS_SENTIMENT_DAILY_AVG,NEWS_NEUTRAL_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_PUBLICATION_COUNT
24/08/16,0.0012,5939,213,96,4976,108.56,107.69,108.75,108.1317,5372573,580945500,21667,0.1251,250,92,43,1901
25/08/16,-0.0077,7175,190,566,5690,107.38,106.69,107.87,107.3603,4905944,526703700,25651,0.0903,331,112,73,1958
26/08/16,-0.0049,14039,604,918,11824,107.41,106.32,107.93,107.0734,6170248,660669600,30948,0.093,458,150,53,2941
29/08/16,0.0017,3369,144,51,2899,106.63,106.29,107.43,106.8438,6551899,700030100,23517,0.1112,117,44,26,1210
30/08/16,-0.0944,21482,426,5221,14919,105.82,105.5,106.5,105.9413,5416611,573843000,22761,-0.1394,863,282,345,5332
31/08/16,-0.0568,16537,923,2966,11716,105.67,105.64,106.56,106.1431,7817802,829805700,21701,-0.1633,900,370,418,5152
01/09/16,-0.0066,13760,347,1028,11638,106.14,105.63,106.79,106.4175,5223387,555859700,23114,0.0664,692,196,177,3677
02/09/16,-0.0009,11231,313,363,10001,107.67,106.83,108,107.5578,5204947,559832800,20535,0.0696,547,160,127,3407
05/09/16,0,15994,99,60,15546,107.67,106.83,108,107.5578,5204947,559832800,20535,0.0394,198,44,29,1607
06/09/16,-0.0001,16378,108,185,15723,107.82,107.51,108.29,107.7707,6276872,676463200,18470,0.1577,259,108,32,2218
07/09/16,-0.0002,28585,353,472,26657,107.86,107.08,108.75,107.8708,7168352,773255900,34845,0.1292,716,283,94,4320
08/09/16,0.0001,142267,1710,904,136320,107.12,105.25,107.26,105.9299,10518422,1114215000,45932,0.1188,3174,1184,233,14011
09/09/16,-0.004,19624,489,1372,15926,104.61,103.13,105.72,103.8338,10164927,1055463000,42420,0.1271,844,339,147,6113
12/09/16,-0.0005,5233,73,170,4665,102.65,102.54,105.715,104.7783,9488025,994139600,37023,0.095,196,65,17,2001
13/09/16,0.0024,11016,607,376,9328,107.5,107.24,108.79,108.0515,11537385,1246632000,51346,0.0559,446,109,45,2916
14/09/16,0.0054,19877,1459,734,16256,108.6,108.6,113.03,111.4699,20081280,2238458000,95605,0.0679,772,215,71,4756
15/09/16,0.0136,24770,2642,514,19398,113.67,113.56,115.72,114.9729,16831905,1935212000,69483,0.1817,652,311,55,4306
16/09/16,0.0098,19455,1642,1107,14773,115.17,114.04,116.12,115.0333,26231827,3017533000,46280,0.3034,579,386,112,5442
19/09/16,0.0008,6641,215,142,5870,115.19,113.25,116.17,114.1933,8546677,975973200,34424,0.113,194,69,29,2203
20/09/16,0.0026,9160,494,263,7592,113.06,112.51,114.11,113.5462,6291109,714331300,26797,0.182,286,134,38,2839
21/09/16,-0.002,9590,348,414,7882,113.82,112.45,113.98,113.3084,7547085,855148400,30590,0.0807,469,141,39,2915
22/09/16,0.0006,12141,399,291,10592,114.23,114,114.93,114.5757,5762769,660273300,24260,0.0983,567,195,40,3347
23/09/16,0.0011,8009,320,249,6908,114.46,111.55,114.78,113.0999,10857821,1228019000,47643,0.1371,325,133,23,2433
26/09/16,-0.001,5206,84,166,4723,111.64,111.55,113.385,112.7772,6757334,762073000,24200,0.0633,128,35,23,1535
27/09/16,-0.005,6439,290,440,5021,113,112.34,113.17,112.9437,5672616,640686500,21147,0.151,226,94,12,1957
28/09/16,-0.0005,6621,239,224,5631,113.66,113.43,114.64,113.9635,5469491,623322500,26361,0.0748,256,75,26,1986
29/09/16,-0.0009,8679,286,281,7124,113.2,111.8,113.8,112.4688,6842005,769511900,34635,0.421,315,264,49,3009
30/09/16,-0.003,7498,197,485,5924,112.47,111.8,113.36,112.9195,10323361,1165709000,31038,0.2076,245,128,29,2532
03/10/16,-0.001,3508,52,112,3031,112.75,112.29,113.04,112.582,4658889,524507000,18963,-0.0895,99,27,32,1102
04/10/16,0.0009,6866,273,232,5895,113,112.63,114.31,113.3568,5351197,606594500,27386,0.1354,258,108,57,2119
05/10/16,0.0001,8826,142,121,7700,113.38,112.7,113.66,113.1068,4301417,486519600,17407,0.1325,426,169,34,3601
06/10/16,0.001,12136,450,273,10495,113.65,113.13,114.33,113.851,5877096,669113300,25726,0.1543,310,135,32,2788
07/10/16,0.015,7342,765,290,5620,114.43,113.51,114.55,114.1162,5627361,642173100,22615,0.1649,254,110,33,2099
10/10/16,0.0004,4548,122,75,3937,115.02,114.72,116.75,115.9323,7276188,843544900,28253,-0.0544,131,19,31,1248
11/10/16,0.0272,10273,1258,1188,6767,117.64,116.21,118.69,117.098,13072955,1530817000,56274,0.137,250,106,64,2746
12/10/16,-0.0052,12583,751,828,9761,117.36,116.75,117.975,117.3677,7517656,882330100,34619,0.1998,320,163,77,3788
13/10/16,0.0054,8228,524,527,5710,116.79,115.72,117.43,116.6456,7188245,838477200,35651,0.1917,260,126,56,2697
14/10/16,-0.0062,5840,397,407,4485,117.89,117.13,118.16,117.6387,8089419,951628600,32238,0.21,218,117,40,2341
17/10/16,-0.0003,3603,64,65,3274,117.335,116.78,117.83,117.3198,5325685,624808400,22669,0.0384,134,29,13,1225
18/10/16,0.0049,6709,438,321,5423,118,117.45,118.21,117.8093,4422654,521029600,18605,0.0897,339,103,32,2187
19/10/16,-0.0024,7381,302,408,6098,117.32,116.92,117.75,117.2582,4016477,470964900,18257,-0.0332,458,94,88,2693
20/10/16,-0.0009,8216,224,334,7057,116.86,116.33,117.37,116.9776,5097200,596258300,26612,0.108,298,109,52,2373
21/10/16,-0.0075,7229,212,576,5985,116.81,116.29,116.91,116.642,6442789,751500000,19581,0.1144,209,79,33,2207
24/10/16,0.0002,4372,105,88,3773,117.1,117,117.735,117.4769,4941130,580468700,17338,0.2417,116,68,22,1676
25/10/16,-0.0151,9645,937,944,7021,117.98,117.31,118.35,117.7012,8617972,1014346000,40672,0.181,343,164,58,2924
26/10/16,-0.207,24340,3198,5841,13473,114.17,113.32,115.7,114.7641,13071693,1500161000,58486,0.5931,587,735,197,5818
27/10/16,-0.0434,18661,1227,2901,12995,115.3,114.1,115.86,114.7611,7848661,900721000,26255,0.3201,512,382,189,4470
28/10/16,0.002,25367,1104,829,22373,113.85,113.45,115.205,114.1171,7112329,811638100,33109,0.1739,895,424,87,4916
31/10/16,0.0017,4832,206,102,4191,113.6,113.21,114.23,113.6361,6022272,684347600,20968,0.1528,129,56,22,1384
01/11/16,-0.0034,6512,229,396,5449,113.47,110.53,113.76,111.7579,8750820,977973100,39856,0.0935,311,104,39,2283
02/11/16,-0.0047,9015,280,674,7391,111.23,111.23,112.345,111.7571,6104936,682270100,28131,0.1732,260,121,41,2156
03/11/16,-0.0006,5135,188,205,4185,110.96,109.55,111.46,110.202,5241966,577675100,25694,0.0613,294,78,23,1934
04/11/16,0.0005,5433,157,237,4562,108.3,108.12,110.25,108.9752,7618959,830277800,28971,0.151,225,92,38,1909
07/11/16,-0.0028,3949,106,209,3328,110,109.47,110.51,110.1941,7497394,826168400,24089,0.1688,127,55,16,1369
08/11/16,-0.0023,5590,149,312,4590,110.3,109.71,111.71,110.8126,4776018,529242800,22258,0.1194,199,77,21,1719
09/11/16,-0.0013,4959,154,254,4127,109.85,108.06,111.31,109.9206,13568524,1491460000,63236,0.098,201,69,27,1565
10/11/16,-0.0009,4031,134,159,3291,111.07,105.83,111.07,108.2511,12527336,1356098000,70366,0.0808,224,70,30,1815
11/11/16,-0.0017,5619,158,299,4420,107,106.55,108.87,108.1046,7804720,843726500,36788,0.0785,230,72,31,2080
14/11/16,-0.0006,3914,112,145,3385,107.74,104.09,107.79,105.6944,9223975,974922200,48817,0.0494,97,22,12,1162
15/11/16,-0.0158,9221,361,935,7255,106.5,106.16,107.68,107.0272,7058922,755496400,33996,0.0581,365,99,51,2670
16/11/16,-0.0011,6508,221,220,5286,106.88,106.67,110.23,109.2453,8039337,878259500,39018,0.0637,305,85,61,2687
17/11/16,-0.0028,6774,271,378,5611,109.82,108.83,110.33,109.6776,5340095,585689000,26272,0.1067,225,85,33,2134
18/11/16,0.0004,7474,260,191,6616,109.72,109.67,110.54,109.9483,6482311,712719000,20878,0.068,286,83,57,2302
21/11/16,-0.002,4575,78,230,3945,110.02,110.02,111.98,111.4259,6684604,744838100,24954,0.18,123,63,44,1812
22/11/16,-0.0014,6973,296,266,5817,111.95,111.4,112.41,111.8445,5411530,605249900,21382,0.1378,272,113,55,2337
23/11/16,0.002,6164,294,136,5222,111.37,110.33,111.5,111.0729,5818567,646285100,21975,0.105,235,82,34,2004
24/11/16,0.0012,4717,198,138,4006,111.37,110.33,111.5,111.0729,5818567,646285100,21975,0.0689,252,71,33,1994
25/11/16,0.001,2923,94,85,2472,111.13,110.95,111.86,111.5246,2656878,296307300,10285,0.0966,165,57,10,1654
28/11/16,0.0005,2775,79,77,2408,111.43,111.41,112.46,111.6787,7699212,859837800,20574,0.1019,86,28,12,1222
29/11/16,-0.0016,5705,180,269,4857,110.69,110.075,112.03,111.2552,5874861,653608900,23328,0.2579,261,165,37,2254
30/11/16,0.0029,5165,314,187,4230,111.6,110.275,112.2,110.724,10795910,1195366000,27247,0.2493,192,114,24,1991
01/12/16,-0.0007,4894,140,193,4203,110.34,109.03,110.93,109.7421,7458999,818566000,32411,0.0947,211,71,19,2028
02/12/16,-0.0084,5830,217,500,4632,109.17,108.85,110.07,109.6539,6069555,665550300,20913,0.3139,172,120,26,2138
05/12/16,-0.0008,3340,58,105,2943,110,108.25,110.03,109.1698,8131927,887760800,32465,0.2841,109,69,18,1495
06/12/16,-0.0056,7103,254,556,5698,109.47,109.2,110.36,109.793,5842900,641509500,24186,0.1608,215,103,87,1975
07/12/16,0.0115,18317,1766,1348,14296,109.25,109.23,111.18,110.5581,7313758,808595300,30963,-0.1372,529,136,217,3937
08/12/16,0.0299,8841,1207,342,6639,110.78,110.6,112.43,111.972,6011334,673101100,24568,0.12,383,150,62,2858
09/12/16,0.0024,5770,319,154,4773,112.5,112.42,114.7,113.8229,7520144,855964500,33132,0.1151,206,77,28,1908
12/12/16,0.0012,2864,104,55,2328,113.19,112.49,113.32,113.1073,6097446,689665500,23871,0.0963,126,44,10,1461
